created_at,text,full_name
08-03-2021,"As more doses become available, @ncpr is trying to help people keep up with a weekly #CovidVaccine clinic tracker. https://t.co/YkTpH1c7Js","New York, USA"
08-03-2021,"In many places the #CovidVaccine rollout has been a mess. But there’s strong evidence that North Country counties are a counter-narrative, successfully vaccinating thousands of people smoothly. 1/","New York, USA"
08-03-2021,"Alrighty then, let's do this. 💪🏼

#CovidVaccine https://t.co/rSVzDOyUvW","New York, USA"
08-03-2021,"Vaccine round 2 update: Headache lasted  a few hours. Took a Tylenol, went to bed, and woke up feeling fine. #CovidVaccine #CovidVaccinesideeffects","Texas, USA"
08-03-2021,Shot 1 done. #vaccines #Moderna #CovidVaccine @CNN @StephenAtHome https://t.co/qopTi4dtxR,"Ohio, USA"
08-03-2021,"Me: Oh hey, I now qualify for the #covidvaccine. 

Every pharmacy’s website in Linn County, Iowa: Good luck finding one. 

😆 💉 #patience","Iowa, USA"
08-03-2021,Today kicks it off! #GAteachers!! Do not throw away your shot! #CovidVaccine https://t.co/7iag50cDHf,"Georgia, USA"
08-03-2021,Got my first Covid vaccine this past Friday and I couldn’t be more relieved. #CovidVaccine #Pfizer https://t.co/zSxyudZMD2,"Illinois, USA"
08-03-2021,I don’t think we’ll ever get vaccinated #cvs #CovidVaccine #newjersey https://t.co/3S8HDNxUh3,"New Jersey, USA"
07-03-2021,First dose of the vaccine = complete 😎 #CovidVaccine #Moderna,"Colorado, USA"
07-03-2021,"It would seem if someone is standing in line to get a #CovidVaccine and you have extra left after filling the ones who come first or appointment wise then why not let those in line get it! No need to let go to waste. The goal is to ensure all are safe and vaccinated, right? 🤷🏽‍♀️","Florida, USA"
07-03-2021,"Quick poll: Has anyone developed tinnitus after receiving the #modernavaccine? If so, please comment if it went away. 
#vaccine #Moderna #CovidVaccine #vaccineSideEffects","Kentucky, USA"
07-03-2021,"Divvying up doses: How Michigan's race, income &amp; other social vulnerability factors impact #COVIDvaccine allotments across the state

Database with breakdown of first doses allocated last week for every hospital and local health department in the state:

https://t.co/ShYtDyg82T","Michigan, USA"
07-03-2021,"My mom is not throwing away her shot! (Pun intended)! Get vaccinated! Can’t wait for youth to be able to get it so I can get mine! She’s a little tired and sore arm but other than that ok! 

#CovidVaccine #Moderna https://t.co/FXRv9vpKO8","Florida, USA"
06-03-2021,"Thank you, Delaware County Health Department and OLSD!! And thank you to science! 💉 Round two done. Let’s hope for no side effects/illness this time. 🤞🏻#CovidVaccine #modernavaccine https://t.co/SqQWfuP3eU","Ohio, USA"
06-03-2021,"Your health care provider may or may not have this form.  If you have a underlying medical condition that qualifies you for the #CovidVaccine, you might want to remember this link when you ask for your letter.  It could save you both a lot of time. https://t.co/gVYrjiwuXV","Florida, USA"
06-03-2021,Obligatory shot post 💉 Thankful SC and Lex1 made this happen for educators! @GLittle_Lex1 @LexingtonOne #lex1ourshot #CovidVaccine @Discover_SC https://t.co/mZH4PpRvNl,"South Carolina, USA"
06-03-2021,"I got my first #CovidVaccine yesterday!🎉 I had to drive to @Seminole_State to get it, but they had a very efficient operation going and I didn't have to wait at all. Plus I got to see some pretty swans on their campus. #Oklahoma https://t.co/U9ArQbiQlI","Oklahoma, USA"
06-03-2021,"I just registered for my #CovidVaccine for Tuesday! Educators, Publix is booked up but Walgreens still has appointments!!! https://t.co/V7LBJJMBh5","Georgia, USA"
06-03-2021,Please answer your prediction about #COVID19 #vaccination. What will the vaccine do for you?  #coronavirus #CoronaVaccine #CovidVaccine,"Missouri, USA"
06-03-2021,"Got the first dose of the Pfizer #COVIDvaccine yesterday. No major side effects as of 24 hours later. Also, no super powers, which is frankly a little disappointing. Maybe those don’t happen until the second dose.","Wisconsin, USA"
06-03-2021,#COVID19 #CovidVaccine https://t.co/W2YRaCFwWG,"Kentucky, USA"
06-03-2021,Got my first shot of Pfizer Covid vaccine today - one step closer to returning back to “normal” - #Vaccinated #CovidVaccine #FuckTrump #ThingsEyeSee #ThankTheMaker @ Glendale Memorial Hospital https://t.co/C8f0X8UthE,"California, USA"
06-03-2021,#VaccinesWork #Protect and #save lives. #CovidVaccine https://t.co/fRrM3HLSnL,"Alabama, USA"
06-03-2021,The past few days of offering protection against Covid have been far more enjoyable than the past few months waist deep in COVID ICU.  It’s much easier to care for people on this side of the isolation glass! Stay safe y’all! #SeguinStrong #CovidVaccine #OnceAMatadorAlwaysAMatador https://t.co/EbOqRMR5XE,"Texas, USA"
05-03-2021,"Got my 2nd dose of Pfizer yesterday. Felt a bit tired in the evening yesterday. Arm sore. Went to bed an hour earlier than usual and woke up fine today.  
#CovidVaccine","Virginia, USA"
05-03-2021,Vaccinated! One step closer to normal!! 💉 💉  #CovidVaccine #bringonsummer,"Colorado, USA"
05-03-2021,#truth #CovidVaccine https://t.co/RRpPALg306,"Wisconsin, USA"
05-03-2021,Finally got vaccinated. Part 1. 💉 #BlountBoy #COVID19 #CovidVaccine https://t.co/h2vTUJOBTl,"Maryland, USA"
05-03-2021,The first group of nurses to receive the vaccine are doing well. #happyfriday #laughterisgoodmedicine #COVIDvaccine https://t.co/dhFeufheUQ,"Georgia, USA"
05-03-2021,"Looking for #CovidVaccine appointments in MN? Kudos to @lukehellier for making this great resource and helping tons of us get family vaccinated 👇🏻 

https://t.co/tDoBDoiLmm","Minnesota, USA"
05-03-2021,So today is officially 2 weeks since I got my 2nd vaccine shot!  Is it wrong that I just want to hug folks now? #CovidVaccine https://t.co/pd4j1a6GEr,"North Carolina, USA"
05-03-2021,#CovidVaccine  @ims https://t.co/LCzHESOGJf,"Indiana, USA"
05-03-2021,Georgia superintendents outline plans to vaccinate teachers starting Monday #gapol #CovidVaccine #schools https://t.co/kOmQgifUU9,"Georgia, USA"
05-03-2021,First round of vaccine scheduled for the 11th!!! #CovidVaccine #COVID19Vaccine #vaccinated https://t.co/lrZsqc5h3F,"Iowa, USA"
05-03-2021,"I sense that we have turned a corner with #COVID19vaccines. Plenty still to do but when calling my high risk patients today to ensure they had a vaccine, most already had a first dose. Progress. #COVID19Vaccination #CovidVaccine https://t.co/kJoEs24qkg","Pennsylvania, USA"
04-03-2021,Isn’t it funny that Abbott lifted the mask mandate after he got his #CovidVaccine .......,"Indiana, USA"
04-03-2021,- Hoy nos pusieron la segunda dosis 💉 #covidvaccine #vaccine #iamok #covid_19  #besafe #wearamask  #socialdistancing #washyourhands en New Jersey https://t.co/Fmkk9i1TqG,"New Jersey, USA"
04-03-2021,- Hoy me pusieron la segunda dosis 💉 #covidvaccine #vaccine #iamok #covid_19  #besafe #wearamask  #socialdistancing #washyourhands en New Jersey https://t.co/bDvxc36NGe,"New Jersey, USA"
04-03-2021,Got my #CovidVaccine today https://t.co/vBpIUqDKSH,"Michigan, USA"
04-03-2021,"Just got my fist #CovidVaccine shot at Walmart! They opened up appointments for all educators this morning. https://t.co/JSO6XKkaw7

Cc @emdrums","Florida, USA"
04-03-2021,"Onward we go!
#vaccinated #CovidVaccine https://t.co/Skh8q4acWR","New York, USA"
04-03-2021,Covid vaccine #1 done. I do this in memory of my cousin Robert and to honor my ancestors. This Puerto Rican will not go down without a fight! #decolonize #covid_19 #covidvaccine #moderna @ Chatham Medical Park https://t.co/jLOkMtLvxn,"North Carolina, USA"
04-03-2021,"Getting #CovidVaccine in arms is now highest priority...race against clock, simple as that. @RepHoulahan @SenToomey @SenBobCasey @GovernorTomWolf @JohnFetterman #PA06 ‼👀👇 https://t.co/9EfE4xs9xc","Pennsylvania, USA"
04-03-2021,"This is like when you tell your kid not to do something and they stare you straight in the eyes and do it anyway. 
#COVIDIOT #COVID19 #maskmandate #MaskUpTexas #maskup #TheCDC #CoronaVirusUpdates #CoronavirusStrain #CovidVaccine https://t.co/sXjwTGLARl","Oklahoma, USA"
04-03-2021,Scheduled for my #CovidVaccine tomorrow! Very excited.,"Alaska, USA"
04-03-2021,"@tatereeves @LawrenceBJones3 ""NEANDERTHAL THINKING"" DIRECTED TOWARDS PRESIDENT BIDEN ?  YOU ARE A GARBAGE GOVERNOR AND A DESPICABLE HUMAN BEING.  I WILL LAUGH MY ASS OFF WATCHING YOU LOSE YOUR JOB.  #CovidVaccine #COVID19 #FoxNews #Newsmax https://t.co/JIpYZGc8Lm","Oregon, USA"
04-03-2021,"I'm getting my first #CovidVaccine tomorrow! My wonderful daughter spent hours on the website today, refreshing the page until she landed  appointments for me and my father-in-law. #persistence!","Pennsylvania, USA"
03-03-2021,"@NYGovCuomo me thinks thou art trying to #SaveFace with your recent #covid tweets but the #EntireWorld thinks that it's time for you to resign. Like #now 🤫😷😷😷🇺🇸🇺🇸🇺🇸

#digitalart #digital #Covid_19 #CovidVaccine #FreeAssange #FreeSpeech #Catalonis #TaylorsVersion #MeToo https://t.co/JEpSCNjf5h https://t.co/OhZA3VDbBC","Washington, USA"
03-03-2021,#vaccine #phizer #CovidVaccine https://t.co/iXiSvXzrZU,"Washington, USA"
03-03-2021,I am happy and glad my Dad got his second COVID vaccine today. I am anxiously waiting my turn to get vaccinated when it’s my opportunity to answer the call! #CovidVaccine #covidvaccinewi,"Wisconsin, USA"
03-03-2021,The most exciting thing I’ve done in months! #CovidVaccine https://t.co/vlO1tSHFco,"New York, USA"
03-03-2021,My thoughtful daughter spent hours on her computer and snagged an appointment for my 87-year-old father-in-law to get his #CovidVaccine . Now she's working on mine. I've been trying for several weeks with no results.,"Pennsylvania, USA"
03-03-2021,Only 9% of the #CovidReliefBill package is for #Covid ? This doesn't seem right? Why? #coronavirus #CovidVaccine #COVID19 #CovidReliefBill PORK not relief! https://t.co/a8bPdilnwb,"Florida, USA"
03-03-2021,This is a look at Coastal Family Health’s mobile unit vaccinating people in the Pearlington community at the Pearlington Library from 10am-2pm by appointment only @WLOX #vaccine #pearlington #moderna #CovidVaccine https://t.co/DABzZs4mVf,"Mississippi, USA"
03-03-2021,"The system is BROKEN!!! 😷

#Relief #Windows10 #GeorgeFloyd #WhatRelief #covid21 #COVID #CovidVaccine #FreeAssange #Catalonia #theft #breakingBad #ATMCHE #BehindHerEyes #cкажиделом #NicolaSturgeon #NarendraModiStadium #IStandWithNicola #ImranKhan #iKON #ٹھگ_پرائیویٹ_تعلیمی_ادارے https://t.co/zxtg8uFrHv","Washington, USA"
03-03-2021,One year later!  #COVID19 #CovidVaccine @cbs46 https://t.co/QrimEhLDhw,"Georgia, USA"
02-03-2021,"Got my first #CovidVaccine today! I’m still pretty bummed I didn’t turn into #TheHulk or anything 🤣💚✨

@Hulk @MarkRuffalo #COVID19 #vaccinated #PfizerVaccine #Mombie #GetVaccinated #MomLife https://t.co/nnoDIKLAi5","California, USA"
02-03-2021,I ❤️my wife!  I’m sick with COVID and she’s been amazing.  Just coined a new nickname for her which she approved: she’s my “Happiness Factory!”.  P.S. she was vaccinated and it’s working!! #Love #COVID #CovidVaccine,"New York, USA"
01-03-2021,"Just made an appointment for my mom to get the vaccine tomorrow. ✊🏽 
#CovidVaccine 
#GetVaccinated","Colorado, USA"
01-03-2021,Thinking of my grandparents as farmworkers are now eligible for a #COVIDvaccine. The time they spent in the fields makes me forever grateful to the people who keep our food supply healthy even as their own health is at risk. https://t.co/9fnxaH5BRl @nbcbayarea @NBCLatino https://t.co/3pTzY4V0UU,"California, USA"
01-03-2021,"Great news we can all be happy about on this Monday morning! 😊 The US is getting a 3rd #CovidVaccine! The @US_FDA approved the use of the 1-dose @JNJNews vaccine which provides strong protection against serious illness, hospitalizations &amp; death. More: https://t.co/2LyLSBDvWL","Florida, USA"
28-02-2021,Almost there 💉😷 My sister is a speed demon lol so we’re making record time #COVIDVaccine https://t.co/eqvbw17WWH,"Texas, USA"
28-02-2021,I got mine vaccine first thing this morning. It was very well organized! Thanks Governor Carney and thanks to all of the workers today! #COVIDVaccine https://t.co/eSEPfKUeTP,"Delaware, USA"
28-02-2021,So rewarding to distribute #covidvaccine #fightcovid @jannone_laura @monmouthu @MUNursingHealth 💉👏🏻 https://t.co/udqDdxnjbc,"New Jersey, USA"
28-02-2021,"I just got my 2nd vaccine... I’m still going to wear a mask. I believe in practicing what I preach!
#WearAMask  #COVIDVaccine #MaskUp #MasksSaveLives #Covid_19 #ImNotAMurderer","Mississippi, USA"
28-02-2021,#CovidKim #COVIDVaccine #iowacovidfail https://t.co/MWABDzuzLT,"Iowa, USA"
27-02-2021,Getting the second shot of the @moderna_tx #COVIDVaccine on Monday https://t.co/ltk8f9OwSQ,"Texas, USA"
27-02-2021,"The second dose of the vaccine is unreal. My limbs way 1000 pounds. My joints and muscles are about to explode. The surface of my skin is made of glass. I can't lift and rotate the arm where the injection was given. My head is throbbing. This is really rough.
 #COVIDVaccine","Virginia, USA"
26-02-2021,"“Most sites will say ‘No Appointments Available.’ Here's some advice: Ignore that warning.”

From @DandC:
https://t.co/CzDoKpmlai

#COVID19 #COVIDVaccine #ROC","New York, USA"
26-02-2021,"@BishopJakes thanks you for your op-ed piece in WSJ. Measured, well thought and prayed over decision on vaccine Speaking out will save untold # lives #COVIDVaccine #pottersHouse #GetVaccinated","Texas, USA"
26-02-2021,My husband is an Army Vet. The VA called him today to schedule his #CovidVaccine He gets his first shot March 5th. I’m so happy.,"South Carolina, USA"
25-02-2021,"A word from our @SecDef about the #COVIDVaccine and how you can receive more information to make a well informed decision for you and your loved ones. 

#InThisTogether #SocialDistancing #MaskUp https://t.co/WEMtdvkwOk","North Carolina, USA"
25-02-2021,"Yay! So happy to see my parents vaccinated this evening🥳
Dose two next month💉

#COVID19Vaccine #COVIDVaccination #COVIDVaccine #Moderna #GoodByeCovid {soon if not today} https://t.co/1DWc7IvZNZ","Massachusetts, USA"
24-02-2021,Huge news on the #COVIDVaccine front. https://t.co/zi8hynLPeZ,"Mississippi, USA"
24-02-2021,"So grateful to have my first dose! 🥳
#CovidVaccine https://t.co/B3hO0IzMq7","North Carolina, USA"
24-02-2021,"We are still waiting for #COVIDVaccine @ our office for our pts.
@NYGovCuomo why are pharmacies getting vaccines before primary care offices? Are pharmacists more trained than us to care for our patients? Let them dispense meds &amp; let us treat our patients!!!
#nonsense 
 #MdReady https://t.co/HgFsUaQqWz","New York, USA"
23-02-2021,"I just read a thing, ""vaccine envy"" - as in, the envy of someone who has gotten their #COVIDVaccine and you think you deserve to get yours ahead of them, so you mad. That's a thing? Sweet Lucifer's fat Aunt Sally 😶🙄 #VaccineEnvy","Virginia, USA"
23-02-2021,"Y’all, today is my 361st DAY OF ISOLATION. Since 2/29/2020, I’ve left the house only for medical-related reasons and our NY move. 

Today gave me hope this will end. 

Thank you, @moderna_tx and Queen @DollyParton! ❤️

#COVIDVaccine #StayHealthyMonroe #Immunocompromised https://t.co/7p8oGhXxwM","New York, USA"
23-02-2021,Prayers answered. Hubby is doing fine after his 1st dose #COVIDVaccine. 2nd dose in March. 🙏,"Georgia, USA"
23-02-2021,Dose 2 of the #COVIDVaccine is done! https://t.co/Vzlop0FEvf,"Kentucky, USA"
23-02-2021,@PrezJunn thank you and @stan_state for hosting the clinic! True community partners for the Dean Team @modestojc . We had an impromptu SHOT PARTY! #COVIDVaccine #GetVaccinated @l_maki https://t.co/l2kscW3HCH,"California, USA"
22-02-2021,"#COVIDー19 #COVID19 #COVIDVaccine

Will we have herd immunity by April? https://t.co/aY9NGT0ZhH","Kentucky, USA"
22-02-2021,I got my #COVIDVaccine.,"Alabama, USA"
22-02-2021,One step closer to back to normal. #COVIDvaccine #1stshot @ Copper Mountain College https://t.co/d7spmvRrBn,"California, USA"
22-02-2021,Have you gotten the #COVIDVaccine yet?  Hubby gets 1st dose tomorrow. Im nervous. He's 67 so in tier 1.,"Georgia, USA"
21-02-2021,@POTUS My husband Chris + I just received our 2nd Pfizer vaccine jab on Saturday 02/20/2021!💉💉We feel absolutely great today — Sunday! No side effects! @DrBiden @pfizer #DrFauci #COVID19 #vaccinated #COVIDVaccine #FeelingGreat 💉💉 https://t.co/UyugOrfLmW,"Tennessee, USA"
21-02-2021,"Both my parents are fully vaccinated now. One received the #PfizerVaccine and the other the #ModernaVaccine

I’m breathing a big sigh of relief.
This #COVIDVaccine could save their lives.","Pennsylvania, USA"
21-02-2021,Great news. #COVID19 #COVIDVaccine https://t.co/p2bHwYLebI,"New Jersey, USA"
21-02-2021,"Meanwhile in Florida...

How far would you go to get a #COVIDVaccine? This @OrangeCoSheriff body camera show 2 woman caught dressing up like little old ladies to get shots.
#CaughtMisbehaving https://t.co/GoOmykU8Tc","Florida, USA"
21-02-2021,"@nbcsnl #MichaelChe’s #COVIDVaccine joke about #Israel wasn’t funny. It was straight up #Antisemitism. Can’t imagine @ColinJost’s wife was ok with it. Doubt much of your audience was, either. #Antisemitic @ADL","New York, USA"
