created_at,text,full_name
13-08-2021,"😭😩😷 Delta is a different beast. Things are really bad down here in Florida.. and the data on #breakthroughcovid is scary. Here’s the pre-print from @MayoClinic on the efficacy of #pfizer &amp; #moderna vax.

https://t.co/5YVxcSXJlB","Florida, USA"
11-08-2021,"Have severe autoimmune disorder for decades,
On Biologics for decades,
Got my first and second Moderna , and it felt like nothing ! 
Folks, I understand the fears , but #science has thought through it.
Get your shots and save yourselves and others #Moderna #Pfizer","Texas, USA"
11-08-2021,"Got my #Moderna 1st dose and had a sore arm for a day. 2nd dose had a slight headache shortly after for a couple hours. That’s it. 

Get vaccinated! https://t.co/RsdMENspaV","Washington, USA"
11-08-2021,"@Mavumavu91 I got the #Moderna back in March and early April,  1st shot my arm felt like I bench pressed for a day type sore for about 6 hours.
2nd Shot sore arm not as bad for about 3 hours easy peasy","Michigan, USA"
11-08-2021,"First moderna shot : mildly sore arm, no other noticable side effects.

Second shot : sore arm and low grade fever for 48 hours, with slight fatigue.

100% worth it 
#GetVaxxed #FullyVaccinated #CovidVaccine #Moderna #SaveLives #GetVaccinatedNow https://t.co/2Z7l5nL5ys","Michigan, USA"
10-08-2021,"Got #Moderna late March/late April. Both times sore arm for a couple days, mild lower abdomen cramping for a couple hours, needed a long nap. Pretty smooth, can’t complain at all.","West Virginia, USA"
10-08-2021,Me puse la segunda dosis de #Moderna en mayo. ¿Teniendo en cuenta la disponibilidad de vacunas en EEUU cuando sería prudente otro refuerzo? #DeltaVariant #COVID #APrimeraHora @lfvalenzuela,"Tennessee, USA"
10-08-2021,"@MSNBC Everyone go get your free vaccine. #Moderna, which never had an approved drug prior to its COVID-19 shot, but is now forecasting about $20 billion in 2021 revenues. #billionsmade #freeshots #americansuckers #boostershots #moremoney #bigpharma #covidvaccine #moneymoneymoney #ssp","Colorado, USA"
07-08-2021,"Covid vaccine 5960 Beach Blvd Jax Fl Suite 3! Today until 2 pm only.

#Pfizer #Pfizervaccine #Moderna #COVID19 #covid #vaccine","Florida, USA"
07-08-2021,"@POTUS @VP @CDCgov 
I’m gonna sue y’all for false advertising this fake vaccine and tricking me into take this crap. My dad  #DonaldTrump is pissed 😡 #COVID19 #COVID19Vic #ernestotrump #moderna https://t.co/bbi95QrZ2J","Florida, USA"
06-08-2021,"@nate02167 @DonaldJTrumpJr Wow I didn’t know that. I just did my research and while many do the COVID-19 vaccines do not. But, those who are #prolife like me should be aware that the Moderna and Pfizer vaccines were tested to see if they work on stem cells. #Moderna #Pfizer #vaccine #protectlife","Florida, USA"
06-08-2021,Day two #Moderna arm sore as folk.,"Connecticut, USA"
06-08-2021,Moderna Vaccine Update #Moderna https://t.co/pEiTxwv4I4,"New York, USA"
06-08-2021,"@EpochOpinion Also, #Moderna just posted a $2.8 billion profit in the last 3 months.","Wisconsin, USA"
05-08-2021,"@StateDeputySpox @POTUS Ethiopia received 1.2M doses of the Johnson&amp;Johnson #vaccine while the #Philippines, with roughly the same population as #Ethiopia received 3M doses of the #Moderna #vaccine. What criteria is used to determine which brand and how many doses of the #CovidVaccine are donated?","New York, USA"
05-08-2021,@nytimes reports that the #Moderna vaccine should be good for 6 months!? That means I will need to be vaccinated again Next Month and a lot of people should be getting theirs now!,"Ohio, USA"
03-08-2021,"@AllofUsResearch Looking back through your twitter feed, I see you are spreading the misinformation that the #Pfizer and #Moderna #COVID19 solutions are vaccines. They are not. Neither contain an #InactivatedAntigen (inactivated #SARSCoV2) in the shot, the “legal definition of a vaccine!”","Maine, USA"
29-07-2021,Please get vaccinated #CovidIsNotOver #COVID @GovBillLee let’s get this done #Moderna #phizer,"Tennessee, USA"
29-07-2021,"Hey Twitter universe! A quick note for all of the #AntiVax and Vaccine hesitant people out there. My sister, a 34 year old healthy female Nurse Practitioner, received the #Moderna COVID vaccine when she was 4 months pregnant. Yesterday, at 5pm, she welcomed (1/2)","Connecticut, USA"
23-07-2021,@hope911Organize @justtired98 We had zero side effects after our second #Moderna shot 🙃,"Maine, USA"
19-07-2021,C’mon friends! When you’re vaccinated there’s 100% chance you won’t end up in the hospital with coronavirus. Let’s do it! #covid_19 #moderna #pfizer #j&amp;j @ Carolina Place Historic District https://t.co/jRCOb21eYX,"North Carolina, USA"
18-07-2021,"Well I finally got my first #vaccination dose. #Moderna. And it's exactly the way they described it. MILD: light-headedness, tiredness, nauseousness that comes and goes, injection site pain. I put it off because I'm allergic to a lot of medications. Glad I'm getting it done now! https://t.co/P9wfxae2VF","Maine, USA"
