created_at,text,full_name
26-03-2021,"💉 Update: My Pfizer #2 shot had me up all night last night &amp; 2day with chills, massive headache, fever, body aches &amp; excessive exhaustion. Could not sleep but feeling better now. You been forewarned. ✌🏽💯 #vaccine #PfizerVaccine #Reaction https://t.co/FRkph4AkOP","South Dakota, USA"
25-03-2021,"Thank you, #Pfizer. #COVID19 #vaccinated #PfizerCovidVaccine #PfizerVaccine #pfizerproud https://t.co/RaV81gqef4","Massachusetts, USA"
25-03-2021,"@JKPreachersgirl 24 hours after second dose of Pfizer vaccine, and no side effects. Arm is slightly sore, but very minor. No other symptoms. #PfizerVaccine #pfizer #CovidVaccinesideeffects #CovidVaccine","Texas, USA"
24-03-2021,"#PfizerVaccine appointments 1&amp;2 are scheduled, beginning this Friday! If I grow a dick... who's butt can I poke with it? Also I'll start charging for 5G.. It'll be fair market rate. 😎😎#fuckcovid #EssentialWorkers #preexistingcondition #fuckms","Arizona, USA"
22-03-2021,@TheJuanWilliams NOPE. I would pick @RandPaul as my Doctor every time. How many times has #Fauci changed his story? Too many times I have had both shots of the #PfizerVaccine. I shouldn’t have to wear a mask.  #TheFive,"Virginia, USA"
20-03-2021,"I got my second round of the Pfizer vaccine today! Go. Get. Vaccinated!
Do it for your family. 
Do it for your community.
Do it for the welfare of our country. 
#Pfizer #PfizerVaccine #COVID19Vaccine #Vaccination #vaccinated  #Biden #COVID19 #coronavirus #CovidVaccine #healthy","Oklahoma, USA"
20-03-2021,"Update #PfizerVaccine have taken Tylenol twice today. Arm is kinda sore tonite. Still waiting on the DNA alterations, Lizard people baby eating tendencies, and any other dumb ass crazy theories out there. In short, so far so good. Take care of yourselves and others.","Washington, USA"
19-03-2021,Thanks @Walgreens for making this easy and already giving me a second shot appointment. #PfizerVaccine https://t.co/EemmsKfeZD,"Illinois, USA"
19-03-2021,Get my first dose of #vaccine today! Anyone know what to expect? Side effects? I’m excited and nervous 😬 #VaccinesForAsthmatics #vaccines #GetVaccinated #modernavaccine #PfizerVaccine,"Minnesota, USA"
16-03-2021,Got my first #Pfizervaccine! https://t.co/nOan6dekE1,"Mississippi, USA"
15-03-2021,Got my first dose of the #Pfizervaccine today! Can’t wait to travel around the world again!!! Thank you!!!  💉🦠#TrumpVaccine #POTUS45 🇺🇸❤️🇺🇸,"Colorado, USA"
