created_at,text,full_name
24-03-2021,"I’m so pumped about this video. So far my best performing video yet. I’m just thankful to reach the right people.🙏
👇👇👇👇👇👇👇👇👇
What medication does a kidney transplant patient take? https://t.co/4rNgK8DQSD #COVID19 #CovidVaccine #COVID19Vaccine #vaccination @YouTube #love https://t.co/ZPsBv79Y4f","Ohio, USA"
24-03-2021,"PSA: When did it become appropriate to openly ask if you have been vaccinated!? This should be a personal decision and remain private. To me, it’s the equivalent of asking “Who did you vote for?”. #COVID19 #vaccine #PSA #COVID19Vaccine","Georgia, USA"
23-03-2021,Just got my first #COVID19Vaccine!!! 😀,"Texas, USA"
22-03-2021,#Awareness #Memes #MeToo #FarmersCallBJPboycott #FarmersProtest #300DeathsAtProtest #IStandWithFarmers #no_farmer_no_food #23March_किसानों_के_साथ #COVID19 #CORRUPTION #COVID19Vaccine #childtrafficking #childabusepreventionmonth #ChildrensRights #BorisHasFailedTheNation #media https://t.co/nug2O6K72h,"Wisconsin, USA"
22-03-2021,"🗣 SOUND OFF — Expecting moms, would you get or have you already gotten the #COVID19Vaccine?

Why or why not?

https://t.co/Oo3EJIMTs3
https://t.co/PsiVajZomU https://t.co/ML3ULLt2U0","Texas, USA"
22-03-2021,Got my first shot today!  #COVID19Vaccine,"Florida, USA"
22-03-2021,"You can’t see my face, but I’m most definitely smiling. Just got my #COVID19Vaccine #happy https://t.co/JvX2Qtkxuc","Georgia, USA"
22-03-2021,"Glad received the 2nd dose of Covid vaccine! More vaccinated, better control of Covid. @uofmnursingdean #COVID19Vaccine https://t.co/w2gYtFzCV0","Tennessee, USA"
22-03-2021,"Lots of COVID-19 vaccine appointment slots open at Mercedes-Benz Stadium, for those interested. #COVID19Vaccine 

https://t.co/ws0NJ0m27O","Georgia, USA"
21-03-2021,"14 days to flatten the curve, my ass! #covidisstillhere #COVID19Vaccine #MaskUp","California, USA"
21-03-2021,"#CovidWatch: Pennsylvania is seeing an uptick in cases. @CovidActNow moved my county from High Risk to Very High Risk. The @nytimes COVID-19 risk map agrees.

Continue to #maskup, keep a distance, practice careful hand hygiene, and get your #COVID19Vaccine when you’re able.","Pennsylvania, USA"
21-03-2021,"Where are you in the vaccine process?
And if comfortable,  post your age group and state. 
Just curious how distribution is going.
#COVID19Vaccine 

Pfizer
1st dose done, 2nd March 30
Over 50, under 65
Texas https://t.co/i88s6hRnEu","Texas, USA"
21-03-2021,"Hey #ScienceTwitter, know of any studies on COVID vaccine antibodies being passed through breast milk that are in need of a volunteer?🤱🏼#research #breastfeeding #COVID19Vaccine","Wisconsin, USA"
21-03-2021,Got my Fauci Ouchi feeling very relieved! #drag #COVID19Vaccine #JohnsonAndJohnsonVaccine #CovidVaccine #EssentialWorkers https://t.co/WZ2ruDG1gv,"Illinois, USA"
21-03-2021,"I did an in-depth Q &amp; A with @MatiH_ID from @WUSTL School of Medicine about the #COVID19Vaccine. I learned a lot, including what communities of color need to know about the vaccine. Check out:
https://t.co/oRq7QD314f","Illinois, USA"
21-03-2021,#COVID19 #COVID19Vaccine Johnson &amp; Johnson vaccine: How is it different? https://t.co/yQYpkkCIm4,"Alaska, USA"
21-03-2021,Demand at centers has been relatively low in part because of @GovRonDeSantis refusal to expand eligibility. Finally opens up to people 50+ on Mon...but Federal sites transition to second doses only on Wed. #COVID19Vaccine #GetTheShot https://t.co/0U0yPLOceQ,"Florida, USA"
21-03-2021,"A new Israeli study shows the @pfizer #COVID19Vaccine is 94% effective in preventing asymptomatic infection and 97% effective in preventing severe disease, hospitalization, &amp; death. @FCN2go photojournalist @RodT1stCoast &amp; I will have the details live on #GoodMorningJacksonville.","Florida, USA"
21-03-2021,"Here’s an idea; if a person has had an opportunity to get the vaccine and refuses, they have to have recent test results for coronavirus before they can be in public. #COVID19Vaccine #ignoranceisnodefense","South Carolina, USA"
21-03-2021,"Hey #Americans, don't travel to #Florida for spring break. 😷🇺🇸🇺🇸🇺🇸

#updates #SaturdayMotivation #SaturdayThoughts #USA #COVID19Vaccine #CovidVaccine #covid19SA #FreeAssange #FreeRealityLeighWinner #news #covid21 #muricans #dogecoin #earthquake #EGO1억뷰축하해 #Yemen https://t.co/NWWH6p20Uf","Washington, USA"
21-03-2021,I’ve been covering #COVID19Vaccine stories at @StateFarmStdm for weeks now. Thought it would be nice to spend my Saturday volunteering and getting vaccinated. @abc15 @HandsOnPHX @AZDHS https://t.co/vS8bxoKxxX,"Arizona, USA"
21-03-2021,"Circle, circle, dot, dot. Today I received my vaccine shot #COVID19Vaccine https://t.co/weFdnWC9oh","Tennessee, USA"
20-03-2021,"Ինչեր ասես չես անի , հանուն հանգիստ ճամփորդելու 😁 
Արդեն 3 ժամ անցել ա , ողջ եմ ու ոչ մի սիմպտոմ չունեմ 😂#COVID19Vaccine #Moderna https://t.co/hKLAReohsA","California, USA"
20-03-2021,"Maybe 5G activates after second dose, because right now I’m only working on those COVID antibodies 🤷🏻‍♀️

#COVID19Vaccine 

(Note: 5G reference is jokes. 5G access not included in vaccine no matter what antivaxers tell you) https://t.co/9LBDTKJT3v","Wisconsin, USA"
20-03-2021,I swear if they give out free boxes of @girlscouts cookies with the vaccine a lot of anti-vaxxers would sign-up. #Pfizer #moderna #Vaccine #GirlScoutCookies #COVID19Vaccine #GetVaccinated #johnsonandjohnson #MaskUp #astrazenecavaccine,"Illinois, USA"
20-03-2021,"I got my second round of the Pfizer vaccine today! Go. Get. Vaccinated!
Do it for your family. 
Do it for your community.
Do it for the welfare of our country. 
#Pfizer #PfizerVaccine #COVID19Vaccine #Vaccination #vaccinated  #Biden #COVID19 #coronavirus #CovidVaccine #healthy","Oklahoma, USA"
20-03-2021,"I've never been so excited to receive a drug that's been rushed to market, barely been tested and whose effects are largely unknown. 🙄🙃🙂🙃🙂🙃

#ItsJustALittlePrick #COVID19Vaccine https://t.co/KUZhdXoTJx","Nevada, USA"
20-03-2021,Obviously. #COVID19 #COVID19Vaccine #lockdown2021 #lockdown #Fauci #Biden https://t.co/mvDy75JMRv https://t.co/yha1K1xOIY,"Pennsylvania, USA"
20-03-2021,"Getting my 2nd dose of the #COVID19Vaccine 💉 today, so grateful for #TeamKentucky not even a 5 minutes to wait my turn. 🙌🏻","Kentucky, USA"
20-03-2021,"In debunking 5 myths about #COVID19Vaccine, the 1st myth @washingtonpost highlighted was Detroit @MayorMikeDuggan’s rejection of 6,200 doses of Johnson &amp; Johnson vaccine earlier this month, saying Detroiters should get the “best” shots (he back-tracked)
https://t.co/NuqHigv3Jt","Michigan, USA"
20-03-2021,I like that.. @WWE doing a PSA to encourage people to get vaccinated #COVID19Vaccine,"Florida, USA"
19-03-2021,My husband got his first covid-19 vaccine shot yesterday and I'm scheduled next week. Thank you scientists and @POTUS 🙏 Praying everyone can remain healthy and receive theirs in the next few months... including our college kids! #COVID19Vaccine,"Texas, USA"
19-03-2021,Do your research. Check your sources for credibility. Don't believe everything you read-use common sense and do what's best for you and your family. #vaccinated #CovidVaccine #COVID19Vaccine https://t.co/47FRsmRFJc,"Wisconsin, USA"
19-03-2021,#COVID19Vaccine update! ⬇️ https://t.co/9CiTANOMII,"Florida, USA"
19-03-2021,Physicians are being bombarded with questions about #COVID19Vaccine from patients. @ACPinternists is lobbing @CMSGov for a phone code to reimburse for the time spent performing this important service with patients. https://t.co/ogyf2yCUyJ,"Pennsylvania, USA"
19-03-2021,"Me encanta poder servir  a mis clientes 🤩🤩 
#RealEstate #Colombia #Venezuela #trending #realtor #compra #renta #digitalart  #Florida #Miami #socialmedia #Marketing #trend #money #COVID19Vaccine #blessed #BREAKING #Giants #NFTs https://t.co/OrPvTyT8o7","Florida, USA"
19-03-2021,Finally I have an appointment for the #COVID19Vaccine 😬,"California, USA"
18-03-2021,"#PDE goes international today! Our panel speaker, Otto Philipp Braun, is joining us live from Germany and sharing B. Braun’s role in the #COVID19Vaccine production.

Many thanks to @BBraunUSA for their support of the PDE!

#PDEpanel #PDEeducation https://t.co/C6rLMlyd3W","Pennsylvania, USA"
18-03-2021,But only %15 percent capacity. And only to California residents. #heartbroken #Disneyland #DisneyParks #America #California #COVID19 #SocialDistancing #COVID19Vaccine https://t.co/z5AxDg5kQi,"Texas, USA"
17-03-2021,This is a helpful #community resource! #COVID19Vaccine https://t.co/5I4rKqKdp5,"Florida, USA"
16-03-2021,@ddiamond @FrankLuntz @DrTomFrieden @GovChristie All but about 20 % of all people in the US will get covid vaccinations. #COVID19Vaccine,"Texas, USA"
15-03-2021,"You @POTUS45 sheeple! Even your Idiot In Chief got the vaccine (off-camera, obviously because he was butthurt after losing to @POTUS)! Why won’t you?!?!? #COVID19Vaccine #antivaxxers #antimaskers #TRUMPTards https://t.co/KOUJ8VMnP7","Florida, USA"
14-03-2021,It seems this bill may be unnecessary given the mandate from @HHSGov to the States to include all public school employees. We have administered 150 1st doses to our staff in the past 10 days! #HB3757 #txlege #COVID19Vaccine https://t.co/xpNaTKhqnH,"Texas, USA"
14-03-2021,"💉#COVID19Vaccine misconceptions &amp; false information can be a huge barrier in #Hoosier’s access to a potentially lifesaving #vaccine. Check out the following FAQs—and be sure to share this information about the safe &amp; effective #COVIDVaccine w/ friends, family, and neighbors! —TW https://t.co/vkuiz80V63","Indiana, USA"
12-03-2021,"Thanks Science!

#COVID19Vaccine
#Science
#COVID19 https://t.co/ik3ikOTZ7u","Florida, USA"
11-03-2021,A study by @MayoClinic researchers shows that people vaccinated with two doses of a messenger RNA #COVID19vaccine are up to 80% less likely to test positive for #COVID19 when asymptomatic and far less likely to spread COVID-19. https://t.co/Uh05HxLtPE,"Minnesota, USA"
11-03-2021,GOT MY #PFIZER BEEYOTCHEZ! #COVID19Vaccine #COVID19 https://t.co/PpOBc18wNt https://t.co/xTUaXPjVI9,"Iowa, USA"
10-03-2021,This is an awesome resource for local seniors! Spread the word 🗣 #COVID19Vaccine https://t.co/FGS3SZTRlT,"Florida, USA"
10-03-2021,"I’ve read that CDC should have “incentivized” the #COVID19Vaccine more in its latest guidance. For example, “Vaccinated persons no longer need to wear a mask in public.”

It’s too bad that “you won’t die” isn’t incentive enough.","Minnesota, USA"
09-03-2021,"In addition to #COVID19Vaccine @ @HealthyFla thru https://t.co/EKzNdrAKJZ, there are also 1st-come, 1st-served sites from @FLSERT and @fema this week, offering 100s of doses to those who qualify. For info, visit https://t.co/HMFY313mCZ","Florida, USA"
09-03-2021,"@maddow I even made an Italian website because of my vaccination because it was @COTA (a race track)

#COVID19Vaccine https://t.co/3VNvtlTY5j","Texas, USA"
08-03-2021,"My turn!
#NM #COVID19Vaccine https://t.co/cSxUfwBrDJ","New Mexico, USA"
06-03-2021,Love my community - and Pastor Hines. This message couldn’t be more clear. #TakeTheShot #COVID19Vaccine @AllegianceHlth https://t.co/5FckSrkrLp,"Michigan, USA"
05-03-2021,"#Oorah, everyone loves photos of our #Marines Here they are at #GlobeLife Field #COVID19Vaccine Center, #ArlingtonTX . The goal for vaccinations administered is 3,500 each day. Administered so far this week -  17,088. https://t.co/VwfD5ZZZVc","Texas, USA"
05-03-2021,First round of vaccine scheduled for the 11th!!! #CovidVaccine #COVID19Vaccine #vaccinated https://t.co/lrZsqc5h3F,"Iowa, USA"
04-03-2021,Thank You Jesus 🙌🏼 My parents got their #COVID19Vaccine today. I haven’t seen them in 9 months #Happiness https://t.co/eZXiJ1rk6p,"New York, USA"
04-03-2021,#COVID19Vaccine,"Mississippi, USA"
04-03-2021,I got my #COVID19Vaccine today. It wasn't bad. My arm is a little sore and I feel a little tired. Im good other than that but we will see how it goes. I will hopefully be fully protected from covid by my birthday 😃.,"North Carolina, USA"
03-03-2021,Shooting my shot 💉 #COVID19 #COVID19Vaccine https://t.co/X1a5Z6XXiV,"New Jersey, USA"
03-03-2021,#COVID19Vaccine updates ⬇️ https://t.co/VMJlFDBtyh,"Florida, USA"
03-03-2021,Signed up for a #COVID19Vaccine appointment for Friday but will be going to one of the walk up sites this afternoon to see if I can start the process.,"Florida, USA"
03-03-2021,The people bitching that Texans shouldn’t get the vaccine are the same people that insist on heavy government regulation &amp; over site of private business. Even though the vaccine they want for themselves was produced by scaling back govt regulations &amp; over site #COVID19Vaccine,"Florida, USA"
03-03-2021,Your a  #COVIDIOT if you have gotten the #COVID19Vaccine,"Maryland, USA"
03-03-2021,"Malinda and I just got our first vaccine dose! So very excited!
#COVID19Vaccine https://t.co/Ua2KDwK7zk","North Carolina, USA"
03-03-2021,Dolly Parton sings a Covid-themed country song before getting her vaccine #DollyParton #COVID19Vaccine https://t.co/qPY3N2Lvyl,"Georgia, USA"
02-03-2021,Miss Dolly has a special message AND a song. 👑 🎶 #COVID19Vaccine https://t.co/6HXebwXURx,"Kentucky, USA"
02-03-2021,"Wondering which #COVID19Vaccine is best? @statnews explains it all in this comparison of the @pfizer, @moderna_tx &amp; @JNJNews vaccines! Get the full details here: https://t.co/xtkvrfJP8Y","Florida, USA"
02-03-2021,How to spend $1 million to help more people know the importance of #COVID19Vaccine https://t.co/FEraDCf4B8,"Virginia, USA"
02-03-2021,"Posted at 8:45am. Spots usually fill up fast, take advantage of this opportunity if you can! 
https://t.co/dQ6JMR2leX 
#COVID19Vaccine https://t.co/DTD91hhy6C","Mississippi, USA"
02-03-2021,Striking image. 100% true. Let’s not do this again. People - please get vaccinated and wear masks until everyone gets through the line. #COVID19 #COVID19Vaccine https://t.co/GMcPNiogLI,"Kentucky, USA"
02-03-2021,Georgia teachers going out of state to get vaccinated #COVID19Vaccine #gapol https://t.co/ksnf560bZQ,"Georgia, USA"
02-03-2021,#COVID19Vaccine #march #1stofmarch #2ndMarch #writers https://t.co/moO9G4b6bN,"Wisconsin, USA"
01-03-2021,Today our family celebrates the Romanian tradition🇷🇴of Mărţişor - believing in the hope and renewal of #spring around the corner. A sign of that #hope was seeing my mother today thanks to the #covid19vaccine she had. Here’s to a new spring in all of our lives. #SpringIsComing https://t.co/TwvPgSQ7LD,"Michigan, USA"
01-03-2021,"#TheBigLie #TheTrumpGrift #TheQAnonGrift #TheQAnonLie #COVID19Vaccine #Trump

""Donald and Melania Trump both received COVID-19 vaccines before leaving the White House, aides confirm""  https://t.co/OMUhLPjZkg","Kentucky, USA"
01-03-2021,"Hopefully @POTUS has someone working on how to get the #COVID19Vaccine available to America's Over the Road Truck Drivers. Maybe using national truckstop chains like @PilotFlyingJ , TA or Loves as vaccination sites with something like this #johnsonandjohnson vaccine could work.","South Carolina, USA"
01-03-2021,"Was finally able to schedule my #COVID19Vaccine today! We’re getting closer to the light at the end of the tunnel, but we can’t get complacent now: wear your mask!!!","Kentucky, USA"
01-03-2021,"If you think I’m gonna wear a mask after I get vaccinated, where not mandated, for MY protection, you’ve lost your mind. Not living in fear. Gonna happily roll with the 94% efficacy rate yo! #COVID19 #COVID19Vaccine","Vermont, USA"
01-03-2021,"The numbers  of new cases, deaths and hospitalizations are going down. Good trend! But why can't I get a #COVID19Vaccine ?? I'm over 65 and have underlying health issues, but 0 appointments available anywhere around Harrisburg! 😡 https://t.co/IubVBncp6h","Pennsylvania, USA"
01-03-2021,Hey #RattlerEngineers and #NoleEngineers grab that older or medically-vulnerable person in your life and take them to get a #COVID19Vaccine. Free + easy + quick 👇🏼👇🏾👇🏿 https://t.co/X9FJ0YbO9d,"Florida, USA"
01-03-2021,"I didn’t want to do the #vaccine at first. But after #millions been done. No deaths reported from it. An #JJ is now out their.  I will take The #johnsonandjohnson when our age group can get one. Even, former #PresidentTrump said take the shot. #vaccine #COVID19Vaccine #Florida https://t.co/ikmzVNpmm9","Florida, USA"
01-03-2021,"#COVID19 #COVID19Vaccine #LargestVaccineDrive #joke
https://t.co/9ARn8jawH0","Georgia, USA"
28-02-2021,"383 days after the genome sequence of #COVID19 was released, my mother finished her 2nd #COVID19Vaccine and led by example for our company. 95% of our 6K teammembers globally say they will be vaccinated. A phenomenal feat of #science 🧬 &amp; our #BestShot at saving lives #Lexdothis https://t.co/4yyPn8uWQR","Kentucky, USA"
28-02-2021,My Momma is fully vaccinated! Got her second shot last week! 🥰💜👍🏻#COVID19Vaccine #vaccinated #modernavaccine #sciencewillwin https://t.co/0NKxCEv5zc,"Ohio, USA"
27-02-2021,"DOSE #1 ✅
.
.
.
#COVID19Vaccine 🏥 #MODERNA 💙 https://t.co/uCcLmWrAtW","New York, USA"
27-02-2021,"About 2,000 second doses of Pfizer vaccine will be put in the arms of Delaware seniors 65 or older by the end of the day in Wilmington. Info: https://t.co/5LE3CCGaLm #gooddayindelaware #COVID19Vaccine https://t.co/r4P47rHRtd","Delaware, USA"
27-02-2021,#COVID19Vaccine clinic in Dalhart 9-5 today! Vaccinating the Panhandle @TDEM @TexasDSHS @christensen2023 @kseliger @JacyCrim @RonnyJacksonTX @Gordon04181959 https://t.co/cXk6Wwxt8v,"Texas, USA"
27-02-2021,Georgia vaccine supply expected to increase soon with third vaccine #COVID19Vaccine #gapol https://t.co/lt59CCziuY,"Georgia, USA"
27-02-2021,Having a compromised #immunesystem finally paid off! Scheduled my first #COVID19Vaccine for next Tuesday at @cvspharmacy! #Group1B,"Texas, USA"
27-02-2021,Looking forward to getting my first #COVID19Vaccine tomorrow. One step closer to some semblance of freedom and normalcy!,"Pennsylvania, USA"
26-02-2021,"Can the #COVID19Vaccine cause you to test positive?

Do you need an Ab test after being vaccinated to prove you’re immune?

Will we need to test for #COVID19 after the pandemic ends?

I tackle each of these questions in a recent piece for @ForbesScience 

https://t.co/dBVB7E4CNy","Minnesota, USA"
26-02-2021,"A third FDA authorized #COVID19Vaccine means greater access and a better chance to drive down the rate of infections. 

Pretty good way to end the week!

 https://t.co/NsydCb0CXH","Minnesota, USA"
26-02-2021,I received the second dose of the #COVID19Vaccine today. #teachinginapandemic,"Virginia, USA"
26-02-2021,"Got my 2nd ""Fauci Ouchie"" 💉today 🤣 #vaccinated #COVID19Vaccine #PfizerVaccine","Virginia, USA"
26-02-2021,because I believe in science💉!... the second dose happens to fall on my birthday as well! #COVID19Vaccine https://t.co/vi0KroXQsR,"Virginia, USA"
26-02-2021,This #teacher just got shot #1 of the #COVID19Vaccine !  One more step to keeping schools and communities open.  #publicschooleducator https://t.co/Jr9LTO88h1,"Tennessee, USA"
26-02-2021,Kudos to @BannerHealth for the well organized process for administering the vaccine at the Arizona State Fairgrounds. And staff had a good sense of humor too. #maskupaz #COVID19Vaccine,"Arizona, USA"
26-02-2021,Got Miss Moderna coarsening through my veins as we speak!! #COVID19Vaccine,"North Carolina, USA"
26-02-2021,"@BigMommaLurka @mdnij34 Nope, they're #MAGAts and as such anti vaxxers, at least for #COVID19Vaccine","Florida, USA"
26-02-2021,"2nd covid moderna shot done.  Greg &amp;I neither one got sick. Sore arm * fatigue 
Thank you to the volunteers &amp; everyone on the frontlines helping America get these done. #Virginia process was organized and seamless.  #blessed #grateful #COVID19Vaccine #princewilliamcounty","Virginia, USA"
26-02-2021,"Andy Slavitt is a fabulous, wicked smart leader, strategist, tactician. He's a true national gem. That's it, That's the tweet. #FridayThoughts #vaccine #COVID19 #COVID19Vaccine #PA06 @SenBobCasey @SenToomey @RepHoulahan","Pennsylvania, USA"
26-02-2021,"Mom is 77 in Sept. STILL NOT VACCINATED! Registered since December. #vaccine #COVID19Vaccine #COVID19 #Virginia @CreighDeeds @GovernorVA @RepBenCline #RockbridgeCounty #Lexington #LexingtonVA #RockNVA Mom is the matriarch of her family, the eldest of 5 siblings (all vaccinated). https://t.co/t5tDrBwL8W","Virginia, USA"
26-02-2021,My arm feels like it got run over by an 18 wheeler #COVID19Vaccine #sideeffects #Moderna,"Texas, USA"
26-02-2021,So excited to hear this tonight!! #BlackLivesMatter #COVID19Vaccine #antiracism101 https://t.co/B0o8WNF8JJ,"Wisconsin, USA"
26-02-2021,Nice! Here I am contributing from @mayocliniclabs to a story by @kare11 ‘s finest @kenterdahl on the new J&amp;J #COVID19Vaccine Thanks for the opportunity! https://t.co/gP9g5AhH88,"Minnesota, USA"
25-02-2021,"Happening now➡️ shots for the COVID-19 vaccine! 💉

If you want to get your shot at Ivy Tech Lawrenceburg, check the website for available times when you are eligible! #WeAreIvyTech #StaySafe #COVID19Vaccine #ImWithIvy #DoingOurPart https://t.co/0NKYSuyGWV","Indiana, USA"
25-02-2021,@politico FALL?!?!! What’s the point of getting #COVID19Vaccine then?!!!! #stupid #overit,"Iowa, USA"
25-02-2021,#COVID19 #coronavirus #Johnson &amp; Johnson #Corona #Lockdown #Long Covid #asthmaticsatrisk #COVID19Vaccine #koronafi #thursdaymorning #thursdayvibes #ThursdayThought #viral #PixarLuca #Trending https://t.co/dVhANZIchD,"South Carolina, USA"
25-02-2021,#mythbusters from @AmCollegeGastro about #COVID19Vaccine 💉 #ThisIsOurShot Get the facts out! https://t.co/EjLtGe3oyg,"Maryland, USA"
25-02-2021,https://t.co/aggc29cwFe #COVID19Vaccine #COVID19,"Florida, USA"
25-02-2021,"Another successful day with @FultonHealth + @EmoryMedicine, giving over 1000 Atlantans their #COVID19Vaccine at @MBStadium! #DontMissYourShot #VaccinesSaveLives https://t.co/oXcF2HjEkT","Georgia, USA"
25-02-2021,"Yay! So happy to see my parents vaccinated this evening🥳
Dose two next month💉

#COVID19Vaccine #COVIDVaccination #COVIDVaccine #Moderna #GoodByeCovid {soon if not today} https://t.co/1DWc7IvZNZ","Massachusetts, USA"
24-02-2021,#GME #AMC #Ad #DogecoinToTheMoon #Dogecoinarmy #DogeToMars  #schools #Covid_19 #teachers #COVID19Vaccine #faithoverfear https://t.co/b9lN0lnhgF,"Georgia, USA"
24-02-2021,Successful afternoon in Binghamton. First dose of the COVID-19 vaccine followed by a mac and cheese burger for lunch. #COVID19Vaccine #MacAndCheeseBurger https://t.co/0VnPk6qn3h,"New York, USA"
24-02-2021,@mommyroxworld Should be contributed to the #COVID19Vaccine  as a side effect,"Virginia, USA"
24-02-2021,@drewmiale Sore arm and a headache for a few hours. That was about it. #COVID19Vaccine,"Virginia, USA"
24-02-2021,A third vaccine. YES!! #StopTheSpread #johnsonandjohnsonvacine #COVID19Vaccine,"Missouri, USA"
23-02-2021,Keep keeping us proud and steering us to safety. #cdc #COVID19Vaccine https://t.co/RpsINmvPGN,"Texas, USA"
23-02-2021,First dose of the moderna vaccine down!  If you are able to get the #COVID19Vaccine please do!!!!,"Arkansas, USA"
21-02-2021,"#COVID19Vaccine number 2. 
Almost at 24 hour mark,but I feel a little “off”.  No fever, achy, tired, and cold.  Acetaminophen greatly helps. Grateful that we live in a country that can roll out a vaccination like this so quickly.  #Moderna #teacher #vaccination @moderna_tx","Kentucky, USA"
20-02-2021,Thank you to all the healthcare workers out there! Get vaccinated when you can. #Covid19Vaccine #InScienceITrust @ Shiprock High School https://t.co/v54mq4HvbV,"New Mexico, USA"
20-02-2021,"@AdvocateAurora &amp;
@uwoshkosh announced a new #Covid19Vaccine Center. And thank u @GovEvers &amp; @TommyThompsonWI 4 ur support.  Humbled I was able to play a small part in this meaningful event. #OurShot #InThisTogether #AnsweringtheCall #RepresentationMatters https://t.co/nfF8qYt0wZ https://t.co/neMwrHJEIS","Wisconsin, USA"
19-02-2021,My dad received the first dose of the vaccine this afternoon. I have such an overwhelming feeling of relief that I want to cry! #takeyourshotnc #buncombeready #COVID19Vaccine #phizer https://t.co/Vtd4mmGBvT,"North Carolina, USA"
19-02-2021,"😷 As the #covid19vaccine becomes more available for the general public, 𝗼𝗹𝗱𝗲𝗿 𝗮𝗱𝘂𝗹𝘁𝘀 are amongst the first group of people to be eligible to 𝗿𝗲𝗰𝗲𝗶𝘃𝗲 𝘁𝗵𝗲 𝘃𝗮𝗰𝗰𝗶𝗻𝗲 🧓💉. https://t.co/PGeKeBSMbx","New York, USA"
18-02-2021,Did it! #COVID19Vaccine https://t.co/MGbYP0XYxK,"Virginia, USA"
18-02-2021,"I have officially been shot twice! My arm is sore but I am doing fine.

#moderna #COVID19Vaccine https://t.co/ADzUaUxNWk","Minnesota, USA"
17-02-2021,"True to form, the @pfizer #COVID19Vaccine has a few nice unintended side effects (... and she'll like it too).","Wisconsin, USA"
17-02-2021,did you really get vaccinated if you didn’t post about it on social media? #COVID19Vaccine,"Wisconsin, USA"
17-02-2021,"#BidenTownhall @CNN @andersoncooper @JoeBiden @POTUS 
Are there talks for any quick classes for us non-medical people where we could get certified to administer the #COVID19Vaccine on a volunteer basis? Many citizens are wanting to help but we are at a loss.","New York, USA"
16-02-2021,#COVID19Vaccine info ⬇️ https://t.co/wq4XydFFxK,"Florida, USA"
16-02-2021,I am smiling behind that mask! #COVID19Vaccine https://t.co/vFTKnjIu8D,"Missouri, USA"
15-02-2021,"My mom got her first dose of the #COVID19Vaccine today, and I know it’s several weeks and a second dose before optimal immunity, but the relief of knowing she’s on her way to being protected is immense. I feel like I can breathe again. #ThankYouScience","Georgia, USA"
13-02-2021,Mom got her #COVID19Vaccine this morning and my wife’s mom gets hers Wednesday. Light at the end of the tunnel!,"New York, USA"
13-02-2021,"#COVID19Vaccine @DoDNews in collaboration with @HHSGov, has launched a program to provide COVID-19 vaccines to service members, retirees, and their families. 
Under this program, the DoD will distribute the vaccines through a series of phases. Find your phase!

#ArmyCOVID19Fight https://t.co/PLsZMX356M","Kentucky, USA"
